date,open,high,low,close,volume,openint,SMA_20,daily_return,volatility_20,OBV,Volume_SMA_20,Volume_Spike,Stoch_K,Stoch_D,ROC_10,log_return,target
2017-03-29,21.77,22.71,21.33,22.55,31436485,0,22.1415,0.015308419630796877,1.8294729612075356,75585934.0,50239501.2,0,66.3636363636364,72.06060606060608,8.57005296100144,0.015192428042351219,-1
2017-03-30,22.55,22.85,22.0,22.23,17079315,0,22.029,-0.014190687361419041,1.7453484043684728,58506619.0,40244342.75,0,60.54545454545458,62.363636363636395,11.764705882352944,-0.014292337972582116,-1
2017-03-31,22.05,22.62,22.0,22.53,15042715,0,21.801,0.013495276653171517,1.287105688213511,73549334.0,33593426.4,0,66.00000000000004,64.30303030303034,15.30194472876152,0.013405026468047983,-1
2017-04-03,22.7,22.9,22.11,22.35,12510882,0,21.73,-0.007989347536617841,1.2096062865333703,61038452.0,30577945.5,0,62.727272727272776,63.09090909090913,12.142498745609643,-0.008021433384575227,-1
2017-04-04,22.21,22.67,21.88,22.14,16304012,0,21.764999999999997,-0.00939597315436247,1.2109000567216184,44734440.0,27801681.55,0,58.90909090909094,62.54545454545458,8.635917566241424,-0.009440393779087073,-1
2017-04-05,22.15,22.22,20.67,20.7,26052131,0,21.6595,-0.06504065040650409,1.206973051633059,18682309.0,26614605.4,0,32.72727272727274,51.45454545454549,-5.132905591200743,-0.06725222700916746,0
2017-04-06,20.76,20.76,20.03,20.57,21911399,0,21.552500000000002,-0.006280193236714915,1.2037960790765176,-3229090.0,26421684.15,0,21.030927835051546,37.55576382380507,-11.067877215737132,-0.006299996606457528,0
2017-04-07,20.68,21.08,20.6,20.82,10577896,0,21.490000000000002,0.012153621779290136,1.2079560814602652,7348806.0,26036212.9,0,26.18556701030928,26.647922524211186,-8.443271767810023,0.012080359521956933,0
2017-04-10,21.09,21.27,20.7,20.97,8611639,0,21.484,0.007204610951008661,1.210343144036346,15960445.0,25437325.55,0,21.51029748283749,22.908930776066104,-12.001678556441464,0.00717878172700577,0
2017-04-11,21.01,21.2,20.34,20.7,13309477,0,21.49,-0.012875536480686622,1.2059152453416306,2650968.0,25102077.85,0,15.331807780320334,21.009224091155705,-6.798739306618651,-0.012959144642505117,0
2017-04-12,20.7,20.83,20.18,20.22,9342566,0,21.4625,-0.023188405797101463,1.229243991026062,-6691598.0,24320391.8,0,4.347826086956473,13.729977116704767,-10.332594235033266,-0.023461486678998045,0
2017-04-13,20.2,20.37,19.81,20.19,13591657,0,21.4775,-0.0014836795252224366,1.2107365092111657,-20283255.0,23720177.6,0,8.27886710239657,9.319500323224458,-9.176788124156543,-0.001484781267579114,0
2017-04-17,20.09,20.21,19.8,19.94,11704795,0,21.4975,-0.012382367508667613,1.1799592990304444,-31988050.0,22596129.5,0,3.9325842696629385,5.519759153005327,-11.49578339991123,-0.012459667791053812,1
2017-04-18,19.83,20.89,19.73,20.55,15957553,0,21.5285,0.0305917753259779,1.1442132438354389,-16030497.0,22344544.7,0,25.867507886435355,12.692986419498288,-8.053691275167784,0.03013317640855131,0
2017-04-19,20.5,20.91,20.41,20.62,8731912,0,21.5405,0.003406326034063323,1.1327352782209583,-7298585.0,21779137.3,0,28.075709779179846,19.291933978426048,-6.865401987353204,0.003400537646570316,0
2017-04-20,20.63,21.26,20.62,21.15,10015535,0,21.506999999999998,0.025703200775945456,1.133940961983098,2716950.0,19906537.9,0,44.794952681387976,32.91272344900106,2.1739130434782483,0.025378426903472886,0
